onset	duration	trial_type	eye_onset
0.5083849378	0.1	132	14884897
0.5103865362	2.3	135	14884898
1.5233864732	0	136	14884906
3.0013808705	0.1	132	14884914
3.0613785334	2.3	135	14884915
3.443382094	0	136	14884916
5.5513770975	0.1	132	14884932
5.6113848187	2.4	135	14884933
5.8753845937	0	136	14884938
8.204380209	0.1	132	14884958
8.2643778719	2.4	135	14884959
8.5053844101	0	136	14884960
10.8573833205	0.1	132	14884980
10.9173809834	2.4	135	14884981
11.1263820626	0	136	14884982
13.5103864319	0.1	132	14884998
13.5703840948	2.4	135	14884999
13.7663798131	0	136	14885000
16.1643853135	0.1	132	14885034
16.2243829764	2.4	135	14885035
16.4273792602	0	136	14885036
18.8173783667	0.1	132	14885056
18.8773860879	2.2	135	14885057
19.0683828391	0	136	14885058
21.2643777676	0.1	134	14885078
21.3243854887	2.2	135	14885079
21.8993773408	0	136	14885080
23.7113771684	0.1	133	14885096
23.7713848896	2.3	135	14885097
24.2693805791	0	136	14885098
29.275378371	0.1	133	14885139
29.3353860922	2.3	135	14885140
29.7903826184	0	136	14885141
31.8253846563	0.1	132	14885157
31.8853823192	2.3	135	14885158
32.3103850431	0	136	14885159
37.3893858589	0.1	132	14885169
37.4493835218	2.3	135	14885170
38.2313849128	0	136	14885174
39.9393820859	0.1	132	14885190
39.9993797488	2.3	135	14885191
40.3323793508	0	136	14885192
42.4903841413	0.1	132	14885220
42.5503818042	2.4	135	14885221
42.7723781861	0	136	14885226
45.1433771945	0.1	132	14885240
45.2033849157	2.3	135	14885241
45.3833779044	0	136	14885242
47.6933834798	0.1	132	14885258
47.7533811427	2.2	135	14885259
48.0833833761	0	136	14885264
50.1403828807	0.1	134	14885281
50.2003805436	2.2	135	14885282
50.7543807573	0	136	14885283
52.5873822815	0.1	133	14885306
52.6473799444	2.3	135	14885307
52.9143770881	0	136	14885308
55.1373785086	0.1	133	14885328
55.1973862298	2.3	135	14885329
55.7653775163	0	136	14885330
57.6873847939	0.1	134	14885344
57.7473824568	2.4	135	14885345
58.1763783194	0	136	14885349
60.3413836755	0.1	132	14885370
60.4013813384	2.4	135	14885371
60.5863833524	0	136	14885372
62.9943867869	0.1	132	14885385
63.0543844498	2.3	135	14885386
63.3073804624	0	136	14885387
65.544383014	0.1	132	14885389
65.6043806769	2.3	135	14885390
65.9583819754	0	136	14885391
68.094379241	0.1	132	14885422
68.1543869622	2.2	135	14885423
68.3293809838	0	136	14885428
73.5553836174	0.1	132	14885465
73.6153812803	2.2	135	14885466
74.1203775353	0	136	14885467
76.0023830183	0.1	132	14885475
76.0623806812	2.4	135	14885476
