onset	duration	trial_type	eye_onset
0.5047105484	0.1	125	6413763
0.5057163768	2.4	128	6413764
3.0997175955	0.1	125	6413798
3.1597152584	2.2	128	6413799
5.5467169963	0.1	125	6413817
5.6067146592	2.4	128	6413819
11.2137150251	0.1	125	6413873
11.273712688	2.4	128	6413874
13.8667181365	0.1	125	6413908
13.9267157995	2.4	128	6413909
16.5197111897	0.1	125	6413937
16.5797189109	2.3	128	6413938
19.0707132452	0.1	126	6413948
19.1307109081	2.2	128	6413949
21.517712646	0.1	125	6413971
21.5777103089	2.2	128	6413976
23.9647120469	0.1	125	6413998
24.0247097098	2.3	128	6414001
26.5147183322	0.1	127	6414023
26.5747159951	2.4	128	6414024
29.1677113854	0.1	125	6414052
29.2277090483	2.3	128	6414057
31.7177176707	0.1	126	6414079
31.7777153336	2.3	128	6414080
34.2687096678	0.1	127	6414114
34.328717389	2.2	128	6414115
36.7157191269	0.1	125	6414137
36.7757167898	2.4	128	6414138
39.3687121801	0.1	125	6414156
39.428709843	2.3	128	6414157
41.9187184654	0.1	125	6414183
41.9787161283	2.3	128	6414184
44.4687146925	0.1	125	6414196
44.5287123554	2.3	128	6414199
47.0187109195	0.1	125	6414235
47.0787186407	2.4	128	6414236
49.6727098011	0.1	127	6414266
49.7327175223	2.4	128	6414267
55.3397178881	0.1	125	6414332
55.399715551	2.3	128	6414333
57.8897141151	0.1	125	6414363
57.949711778	2.3	128	6414364
60.4397103422	0.1	125	6414402
60.4997180634	2.4	128	6414403
63.0927134537	0.1	125	6414437
63.1527111166	2.2	128	6414438
65.5397128545	0.1	125	6414470
65.5997105174	2.2	128	6414471
67.9877180837	0.1	125	6414505
68.0477157466	2.4	128	6414506
70.6407111369	0.1	126	6414560
70.7007188581	2.3	128	6414561
73.1907174222	0.1	126	6414585
73.2507150851	2.2	128	6414586
75.6377168231	0.1	125	6414612
75.697714486	2.4	128	6414613
81.3047148519	0.1	127	6414668
81.3647125148	2.3	128	6414669
83.8547110789	0.1	125	6414701
83.9147188001	2.4	128	6414702
86.5087099605	0.1	127	6414732
86.5687176816	2.3	128	6414733
89.0587162458	0.1	125	6414763
89.1187139087	2.2	128	6414764
91.5057156466	0.1	126	6414794
91.5657133095	2.2	128	6414795
96.9667099648	0.1	125	6414852
97.0267176859	2.4	128	6414857
99.6197130762	0.1	125	6414879
99.6797107391	2.2	128	6414880
102.0667124771	0.1	126	6414906
102.12671014	2.2	128	6414907
104.5137118779	0.1	125	6414929
104.5737095408	2.3	128	6414930
107.0637181633	0.1	127	6414962
107.1237158262	2.3	128	6414965
109.6147101604	0.1	125	6414980
109.6747178816	2.2	128	6414981
112.0617095612	0.1	125	6415016
112.1217172824	2.3	128	6415017
114.6117158465	0.1	125	6415039
114.6717135094	2.4	128	6415040
117.264718958	0.1	125	6415060
117.3247166209	2.3	128	6415061
119.814715185	0.1	125	6415087
119.8747128479	2.4	128	6415088
122.4687140666	0.1	125	6415110
122.5287117295	2.2	128	6415113
124.9157134675	0.1	125	6415151
124.9757111304	2.3	128	6415152
127.4657096945	0.1	125	6415172
127.5257174157	2.3	128	6415175
130.0157159798	0.1	126	6415201
130.0757136427	2.4	128	6415202
132.668709033	0.1	125	6415236
132.7287167542	2.2	128	6415241
135.1157184922	0.1	127	6415259
135.1757161551	2.3	128	6415260
137.6667104893	0.1	125	6415286
137.7267182105	2.2	128	6415291
140.1137098901	0.1	125	6415329
140.1737176113	2.2	128	6415330
145.5747142665	0.1	127	6415409
145.6347119294	2.2	128	6415410
148.0217136674	0.1	126	6415460
148.0817113303	2.3	128	6415461
150.5717098944	0.1	125	6415485
150.6317176156	2.4	128	6415486
153.2247130059	0.1	127	6415524
153.2847106688	2.2	128	6415525
