onset	duration	trial_type	eye_onset
0.5069850142	0.1	125	19502712
0.5089765544	2.3	128	19502713
2.9959777499	0.1	125	19502741
3.0559754128	2.3	128	19502744
5.5459840353	0.1	125	19502760
5.6059816982	2.3	128	19502761
8.0959802623	0.1	125	19502786
8.1559779252	2.4	128	19502788
10.7499791439	0.1	125	19502810
10.8099768068	2.3	128	19502811
13.2999753709	0.1	125	19502827
13.3599830921	2.3	128	19502828
15.8499816562	0.1	125	19502846
15.9099793191	2.3	128	19502847
18.3999778832	0.1	126	19502857
18.4599755461	2.2	128	19502858
23.8609822596	0.1	127	19502905
23.9209799225	2.4	128	19502906
26.5139853711	0.1	127	19502922
26.573983034	2.3	128	19502923
29.0649773682	0.1	125	19502943
29.123979261	2.2	128	19502944
31.5119767691	0.1	125	19502952
31.5719844903	2.2	128	19502953
33.9589761699	0.1	125	19502965
34.0189838911	2.4	128	19502966
36.6119792814	0.1	125	19502986
36.6719769443	2.2	128	19502987
39.0589786823	0.1	126	19503005
39.1189763452	2.3	128	19503006
41.6089849676	0.1	125	19503026
41.6689826305	2.4	128	19503027
44.2629838492	0.1	125	19503053
44.3219756837	2.2	128	19503054
46.70998325	0.1	125	19503066
46.7699809129	2.2	128	19503067
49.1569826509	0.1	125	19503091
49.2169803138	2.2	128	19503092
51.6039820517	0.1	126	19503110
51.6639797146	2.3	128	19503111
57.1679832543	0.1	127	19503160
57.2279809172	2.3	128	19503161
59.7179794813	0.1	125	19503167
59.7779771442	2.4	128	19503168
62.3709825928	0.1	126	19503192
62.4309802557	2.4	128	19503193
68.0379806216	0.1	125	19503234
68.0979782845	2.2	128	19503235
70.4849800224	0.1	125	19503255
70.5449776853	2.4	128	19503258
73.138978904	0.1	125	19503284
73.1989765669	2.2	128	19503285
75.5859783049	0.1	127	19503305
75.6459759678	2.4	128	19503306
78.2389814163	0.1	125	19503318
78.2989790792	2.2	128	19503321
80.6859808172	0.1	125	19503345
80.7459784801	2.4	128	19503346
83.3389839287	0.1	125	19503380
83.3989815916	2.4	128	19503381
85.9919769819	0.1	125	19503406
86.0519847031	2.2	128	19503407
91.4529813583	0.1	125	19503465
91.5129790212	2.3	128	19503466
94.0039834137	0.1	125	19503483
94.0639810766	2.2	128	19503486
96.4509828146	0.1	125	19503501
96.5109804775	2.2	128	19503502
98.8979822154	0.1	125	19503526
98.9579798783	2.2	128	19503527
101.3449816163	0.1	126	19503551
101.4049792792	2.4	128	19503552
103.9979847277	0.1	127	19503572
104.0579823906	2.4	128	19503573
106.6509777809	0.1	126	19503594
106.7109754438	2.4	128	19503595
109.3049766625	0.1	125	19503622
109.3649843837	2.4	128	19503623
111.957979774	0.1	127	19503661
112.0179774369	2.4	128	19503664
114.6109828855	0.1	125	19503690
114.6709805484	2.4	128	19503691
117.2639759387	0.1	125	19503709
117.3239836599	2.3	128	19503710
122.8279771413	0.1	125	19503753
122.8879848624	2.4	128	19503754
125.4809802527	0.1	127	19503766
125.5409779156	2.2	128	19503767
127.9289754237	0.1	126	19503788
127.9889831449	2.4	128	19503789
133.5959835107	0.1	125	19503819
133.6559811736	2.2	128	19503820
136.0429829116	0.1	125	19503842
136.1029805745	2.3	128	19503843
138.5929791386	0.1	125	19503871
