onset	duration	trial_type	eye_onset
0.5060811772	0.1	125	19362133
0.5070769473	2.4	128	19362134
3.0970850273	0.1	125	19362168
3.1570826902	2.4	128	19362173
5.7500780805	0.1	125	19362183
5.8100858017	2.2	128	19362184
8.1970774814	0.1	125	19362206
8.2570852026	2.2	128	19362207
10.6450827106	0.1	125	19362233
10.7050803735	2.3	128	19362234
16.2090839132	0.1	125	19362289
16.268085806	2.2	128	19362290
18.6560833141	0.1	126	19362308
18.716080977	2.4	128	19362309
21.3090864255	0.1	126	19362335
21.3690840884	2.4	128	19362336
23.9620794787	0.1	125	19362354
24.0220771416	2.3	128	19362355
26.5120857641	0.1	127	19362377
26.572083427	2.2	128	19362382
28.9590851649	0.1	125	19362396
29.0190828278	2.3	128	19362397
31.5090813919	0.1	125	19362423
31.5690790548	2.3	128	19362424
34.0600834473	0.1	125	19362434
34.1200811102	2.4	128	19362435
36.7130765005	0.1	125	19362465
36.7730842217	2.4	128	19362466
39.366079612	0.1	125	19362480
39.4260772749	2.4	128	19362481
42.0190827235	0.1	127	19362503
42.0790803864	2.2	128	19362504
44.4660821244	0.1	125	19362528
44.5260797873	2.4	128	19362529
47.1200810059	0.1	125	19362551
47.1800786688	2.4	128	19362552
49.7730841174	0.1	126	19362578
49.8330817803	2.3	128	19362579
52.3230803444	0.1	127	19362609
52.3830780073	2.4	128	19362610
57.9900783732	0.1	125	19362657
58.0500860944	2.2	128	19362658
60.437077774	0.1	126	19362680
60.4970854952	2.3	128	19362681
62.9870840594	0.1	125	19362709
63.0470817223	2.4	128	19362712
68.6540820881	0.1	127	19362767
68.714079751	2.2	128	19362768
71.101081489	0.1	125	19362786
71.1610791519	2.4	128	19362787
73.7550803705	0.1	125	19362805
73.8150780334	2.3	128	19362806
76.3050765976	0.1	125	19362824
76.3650843188	2.4	128	19362825
81.9720846846	0.1	125	19362864
82.0320823475	2.3	128	19362865
84.5220809116	0.1	125	19362887
84.5820785745	2.3	128	19362890
87.0720771387	0.1	125	19362910
87.1320848598	2.3	128	19362911
89.622083424	0.1	125	19362937
89.6820810869	2.2	128	19362938
92.0690828248	0.1	126	19362966
92.1290804877	2.4	128	19362971
94.7220859363	0.1	125	19363029
94.7820835992	2.3	128	19363030
97.2730779334	0.1	125	19363066
97.3330856546	2.2	128	19363067
99.7200773343	0.1	125	19363089
99.7800850555	2.4	128	19363090
102.3730804458	0.1	125	19363132
102.4330781087	2.3	128	19363133
104.9230766728	0.1	127	19363147
104.983084394	2.4	128	19363152
107.5760797843	0.1	127	19363174
107.6360774472	2.2	128	19363175
110.0230791851	0.1	126	19363193
110.083076848	2.3	128	19363194
112.5740812405	0.1	125	19363224
112.6340789034	2.4	128	19363225
115.227084352	0.1	125	19363239
115.2870820149	2.4	128	19363242
120.8940823808	0.1	125	19363295
120.9540800437	2.2	128	19363296
123.3410817816	0.1	125	19363302
123.4010794445	2.2	128	19363303
125.7880811825	0.1	125	19363329
125.8480788454	2.3	128	19363330
128.3380774095	0.1	125	19363376
128.3980851307	2.4	128	19363377
130.991080521	0.1	125	19363419
131.0510781839	2.3	128	19363420
133.5420825764	0.1	125	19363458
133.6020802393	2.2	128	19363459
135.9890819772	0.1	127	19363481
136.0490796402	2.4	128	19363482
138.6420850887	0.1	125	19363506
138.7020827516	2.2	128	19363507
141.0890844896	0.1	127	19363541
141.1490821525	2.2	128	19363542
143.5360838904	0.1	125	19363568
143.5960815533	2.3	128	19363569
146.0860801175	0.1	125	19363587
146.1460777804	2.2	128	19363588
148.5330795183	0.1	126	19363614
148.5930771812	2.3	128	19363615
151.0840815737	0.1	126	19363645
151.1440792366	2.2	128	19363646
153.5310809746	0.1	125	19363680
153.5910786375	2.3	128	19363681
156.0810772016	0.1	127	19363703
156.1410849228	2.2	128	19363704
158.5280766025	0.1	125	19363722
158.5880843236	2.2	128	19363723
163.9890809789	0.1	126	19363782
164.0490786418	2.4	128	19363783
166.6420840904	0.1	125	19363805
166.7020817533	2.2	128	19363806
169.0890834912	0.1	127	19363852
169.1490811541	2.3	128	19363853
171.6390797182	0.1	125	19363877
171.6990773811	2.4	128	19363878
174.2930785998	0.1	125	19363904
174.3530762627	2.2	128	19363905
176.7400780007	0.1	125	19363923
176.8000857219	2.3	128	19363924
179.290084286	0.1	125	19363944
179.3500819489	2.3	128	19363947
181.840080513	0.1	125	19363979
181.9000781759	2.3	128	19363980
184.39007674	0.1	126	19363994
184.4500844612	2.4	128	19363995
190.0570848271	0.1	126	19364042
190.11708249	2.4	128	19364043
192.7100778803	0.1	125	19364081
192.7700856014	2.3	128	19364082
195.2610799357	0.1	125	19364140
195.3210775986	2.3	128	19364145
197.811086221	0.1	127	19364175
197.8710838839	2.4	128	19364176
200.4640792742	0.1	125	19364234
200.5240769371	2.4	128	19364235
203.1170823857	0.1	125	19364275
203.1770800486	2.4	128	19364276
205.7700854971	0.1	127	19364295
205.83008316	2.3	128	19364297
208.3200817242	0.1	125	19364343
208.3800793871	2.4	128	19364344
210.9740806057	0.1	125	19364384
211.0340782686	2.3	128	19364385
213.5240768328	0.1	125	19364406
213.584084554	2.2	128	19364407
215.9710762336	0.1	125	19364432
216.0310839548	2.4	128	19364433
218.6240793451	0.1	126	19364461
218.684077008	2.3	128	19364462
224.1880805477	0.1	125	19364513
224.2480782106	2.2	128	19364514
226.6350799485	0.1	125	19364546
226.6950776114	2.4	128	19364547
229.28808306	0.1	125	19364581
229.3480807229	2.2	128	19364582
231.736078231	0.1	126	19364610
231.7960859522	2.3	128	19364611
234.2860845163	0.1	125	19364645
234.3460821792	2.3	128	19364650
236.8360807433	0.1	127	19364676
236.8960784062	2.4	128	19364677
242.5030787721	0.1	127	19364744
242.563076435	2.3	128	19364745
245.0530850574	0.1	125	19364815
245.1130827203	2.3	128	19364816
250.6170762017	0.1	125	19364895
250.6770839229	2.2	128	19364898
253.0640856608	0.1	126	19364948
253.1240833237	2.3	128	19364949
255.6140818878	0.1	125	19364973
255.6740795507	2.2	128	19364975
258.0610812887	0.1	125	19364996
258.1210789516	2.4	128	19364997
260.7150801703	0.1	125	19365025
260.7750778332	2.3	128	19365027
263.2650864556	0.1	125	19365052
263.3250841185	2.3	128	19365053
265.8150826826	0.1	127	19365071
265.8750803455	2.3	128	19365072
268.3650789096	0.1	125	19365094
268.4250765725	2.4	128	19365095
271.0180820211	0.1	125	19365121
271.078079684	2.2	128	19365122
273.465081422	0.1	126	19365144
273.5250790849	2.2	128	19365145
275.9130765929	0.1	125	19365171
275.9730843141	2.3	128	19365172
278.4630828782	0.1	127	19365202
278.5230805411	2.4	128	19365203
281.1160859897	0.1	126	19365235
281.1760836526	2.4	128	19365238
283.7690790429	0.1	125	19365300
283.8290767058	2.3	128	19365301
286.3190853282	0.1	125	19365343
286.3790829911	2.2	128	19365348
288.7660847291	0.1	125	19365406
288.826082392	2.4	128	19365407
291.4200836107	0.1	125	19365447
291.4800812736	2.4	128	19365452
294.0730766639	0.1	125	19365488
294.133084385	2.2	128	19365489
296.520086123	0.1	125	19365515
296.5800837859	2.2	128	19365516
298.9670855238	0.1	125	19365542
299.0270831867	2.2	128	19365543
301.4140849247	0.1	127	19365569
301.4740825876	2.2	128	19365570
303.8610843256	0.1	127	19365596
