onset	duration	sample	value
-0.0005000000	2464130.0000000000	-0.5	boundary
0.4993955466	100000.0000000000	499.3955	119 
37.0133998665	100000.0000000000	37013.3999	666 
84.0124006244	100000.0000000000	84012.4006	666 
122.0134015056	100000.0000000000	122013.4015	666 
216.0133945616	100000.0000000000	216013.3946	666 
283.0133932503	100000.0000000000	283013.3933	666 
300.5023951503	100000.0000000000	300502.3952	120 
300.9920000000	17294.0000000000	300992	boundary
302.5541260660	100000.0000000000	302554.1261	121 
354.0661278933	100000.0000000000	354066.1279	666 
375.0661246300	100000.0000000000	375066.1246	666 
428.0661288470	100000.0000000000	428066.1288	666 
497.0661267459	100000.0000000000	497066.1267	666 
601.0661259115	100000.0000000000	601066.1259	666 
602.5561298996	100000.0000000000	602556.1299	122 
603.0380000000	136226.0000000000	603038	boundary
603.0575000000	3126168.0000000000	603057.5	boundary
