onset	duration	trial_type	eye_onset
0.7057127779	0.1	113	8684042
0.7667162691	2.4	116	8684043
3.3587158893	0.1	113	8684072
3.4187135522	2.3	116	8684073
5.9087121164	0.1	113	8684096
5.9687097793	2.2	116	8684097
8.3557115172	0.1	113	8684116
8.4157091801	2.3	116	8684117
10.9057178025	0.1	113	8684128
10.9657154654	2.3	116	8684129
13.4557140296	0.1	113	8684150
13.5157116925	2.2	116	8684151
15.9037092005	0.1	113	8684162
15.9637169217	2.4	116	8684163
18.556712312	0.1	115	8684192
18.6167099749	2.2	116	8684193
21.0037117128	0.1	113	8684210
21.0637093757	2.3	116	8684211
23.5537179981	0.1	113	8684228
23.613715661	2.2	116	8684229
26.000717399	0.1	115	8684244
26.0607150619	2.4	116	8684245
28.6537104522	0.1	113	8684284
28.7137181734	2.2	116	8684285
31.1007098531	0.1	113	8684298
31.1607175742	2.3	116	8684299
33.6517119085	0.1	114	8684326
33.7117095714	2.2	116	8684327
36.0987113093	0.1	113	8684358
36.1587190305	2.4	116	8684359
38.7517144208	0.1	114	8684386
38.8117120837	2.4	116	8684387
41.4047175323	0.1	113	8684404
41.4647151952	2.2	116	8684405
43.8517169331	0.1	113	8684436
43.911714596	2.2	116	8684437
46.298716334	0.1	113	8684458
46.3587139969	2.3	116	8684459
48.8497183894	0.1	113	8684480
48.9097160523	2.3	116	8684481
51.3997146164	0.1	113	8684498
51.4597122793	2.2	116	8684499
53.8467140173	0.1	115	8684524
53.9067116802	2.2	116	8684525
56.2937134181	0.1	115	8684542
56.353711081	2.2	116	8684543
58.740712819	0.1	114	8684554
58.8007104819	2.2	116	8684555
61.1877122198	0.1	114	8684580
61.2477098827	2.4	116	8684581
63.8407153313	0.1	113	8684600
63.9017188226	2.2	116	8684601
66.2887105023	0.1	113	8684616
66.3487182235	2.2	116	8684617
68.7357099031	0.1	113	8684638
68.7957176243	2.4	116	8684639
71.3887130146	0.1	113	8684656
71.4487106775	2.4	116	8684657
74.0417161261	0.1	113	8684678
74.101713789	2.2	116	8684679
76.4887155269	0.1	113	8684702
76.5487131898	2.4	116	8684703
79.1427144085	0.1	113	8684732
79.2027120714	2.3	116	8684733
81.6927106355	0.1	113	8684756
81.7527183567	2.4	116	8684757
84.345713747	0.1	115	8684782
84.4057114099	2.2	116	8684783
86.7927131479	0.1	113	8684810
86.8527108108	2.4	116	8684815
89.4457162594	0.1	113	8684834
89.5057139223	2.3	116	8684835
91.9957124864	0.1	113	8684864
92.0557101493	2.3	116	8684865
94.5467145418	0.1	115	8684880
94.6067122047	2.2	116	8684881
96.9937139426	0.1	114	8684912
97.0537116055	2.4	116	8684913
99.6467170541	0.1	113	8684936
99.706714717	2.4	116	8684937
102.2997101073	0.1	113	8684954
102.3597178285	2.4	116	8684955
104.9527132188	0.1	114	8684984
105.0127108817	2.3	116	8684985
107.5027094458	0.1	113	8685010
107.562717167	2.4	116	8685011
110.1567183857	0.1	113	8685033
110.2167160486	2.2	116	8685037
112.6037177866	0.1	113	8685068
112.6637154495	2.2	116	8685071
115.0507171874	0.1	113	8685092
115.1107148503	2.4	116	8685093
117.7037102406	0.1	114	8685116
117.7637179618	2.2	116	8685117
120.1507096415	0.1	113	8685134
120.2107173626	2.2	116	8685137
122.5977191006	0.1	115	8685158
122.6577167635	2.3	116	8685159
125.1487110977	0.1	114	8685188
125.2087188189	2.2	116	8685189
127.5957104986	0.1	113	8685208
127.6557182198	2.4	116	8685209
130.2487136101	0.1	115	8685228
130.308711273	2.3	116	8685229
132.7987098371	0.1	113	8685254
132.8587175583	2.3	116	8685255
135.3487161224	0.1	113	8685284
135.4087137853	2.3	116	8685285
137.8987123494	0.1	113	8685304
137.9587100123	2.3	116	8685305
140.4497144048	0.1	113	8685324
140.5097120677	2.4	116	8685325
143.1027175163	0.1	113	8685346
143.1627151792	2.4	116	8685347
145.7557105695	0.1	113	8685360
145.8157182907	2.2	116	8685361
148.2027099704	0.1	113	8685378
148.2627176915	2.4	116	8685379
150.8557130818	0.1	114	8685396
150.9157107447	2.4	116	8685397
153.5087161933	0.1	115	8685422
153.5697096263	2.4	116	8685423
156.1627150749	0.1	113	8685440
156.2227127378	2.3	116	8685441
158.7127113019	0.1	114	8685468
158.7727190231	2.3	116	8685469
161.2627175872	0.1	113	8685492
161.3227152501	2.4	116	8685493
163.9157106404	0.1	115	8685504
163.9757183616	2.3	116	8685505
166.4657169257	0.1	113	8685526
166.5257145886	2.3	116	8685527
169.0167189811	0.1	113	8685560
169.076716644	2.3	116	8685561
171.5667152082	0.1	115	8685598
171.6267128711	2.4	116	8685599
174.2197183197	0.1	113	8685616
174.2797159826	2.2	116	8685617
176.6667177205	0.1	114	8685642
176.7267153834	2.2	116	8685643
179.1137171214	0.1	113	8685658
179.1737147843	2.3	116	8685659
181.6637133484	0.1	115	8685682
181.7237110113	2.4	116	8685683
184.31771223	0.1	113	8685710
184.3777098929	2.4	116	8685711
186.9707153414	0.1	113	8685744
187.0307130044	2.2	116	8685745
189.4177147423	0.1	113	8685776
189.4777124052	2.3	116	8685777
191.9677109693	0.1	113	8685810
192.0277186905	2.3	116	8685811
194.5177172546	0.1	113	8685838
194.5777149175	2.3	116	8685839
197.0677134817	0.1	114	8685869
197.1277111446	2.4	116	8685873
199.7217123632	0.1	113	8685898
199.7817100261	2.3	116	8685899
202.2717186486	0.1	114	8685924
202.3317163115	2.3	116	8685925
204.8217148756	0.1	113	8685942
204.8817125385	2.3	116	8685943
207.3717111026	0.1	115	8685956
207.4317188238	2.2	116	8685957
209.8187105035	0.1	113	8685980
209.8787182246	2.4	116	8685981
212.4717136149	0.1	113	8686004
212.5317112778	2.3	116	8686005
215.0227156703	0.1	113	8686026
215.0827133332	2.2	116	8686027
217.4697150712	0.1	115	8686064
217.5297127341	2.4	116	8686065
220.1227181827	0.1	113	8686090
220.1827158456	2.3	116	8686091
222.6727144097	0.1	113	8686106
222.7327120726	2.3	116	8686107
225.2227106367	0.1	113	8686134
225.2827183579	2.3	116	8686135
227.772716922	0.1	114	8686158
227.8327145849	2.4	116	8686159
230.4267158036	0.1	113	8686178
230.4867134665	2.2	116	8686179
232.8737152045	0.1	113	8686208
232.9337128674	2.4	116	8686209
235.526718316	0.1	115	8686232
235.5867159789	2.4	116	8686233
238.1797113692	0.1	113	8686254
238.2397190903	2.2	116	8686255
240.62671077	0.1	113	8686284
240.6867184912	2.4	116	8686285
243.2807096516	0.1	113	8686314
243.3407173728	2.4	116	8686315
245.9337127631	0.1	115	8686342
245.993710426	2.3	116	8686343
248.4837190484	0.1	113	8686372
248.5437167113	2.4	116	8686377
251.1367121016	0.1	113	8686394
251.1967097645	2.3	116	8686395
253.6867183869	0.1	114	8686420
253.7467160498	2.3	116	8686421
256.2367146139	0.1	113	8686446
256.2967122768	2.3	116	8686447
258.7877166693	0.1	114	8686486
258.8477143322	2.4	116	8686487
261.4407097225	0.1	115	8686508
261.5007174437	2.2	116	8686509
263.8877191817	0.1	113	8686534
263.9477168446	2.4	116	8686539
266.5407122349	0.1	113	8686564
266.6007098978	2.2	116	8686565
268.9877116357	0.1	115	8686586
269.0477092986	2.4	116	8686587
271.6407147472	0.1	113	8686600
271.7007124101	2.2	116	8686601
274.0887099181	0.1	114	8686622
274.1487176393	2.3	116	8686623
276.6387162035	0.1	113	8686652
276.6987138664	2.2	116	8686653
279.0857156043	0.1	113	8686686
279.1457132672	2.2	116	8686687
281.5327150052	0.1	113	8686724
281.5927126681	2.2	116	8686725
283.979714406	0.1	114	8686752
284.0397120689	2.2	116	8686753
286.4267138069	0.1	113	8686770
286.4867114698	2.3	116	8686771
288.9767100339	0.1	113	8686794
289.0367177551	2.2	116	8686795
291.4247152631	0.1	113	8686812
291.484712926	2.3	116	8686813
293.9747114902	0.1	113	8686836
294.0347091531	2.4	116	8686837
296.6277146016	0.1	113	8686864
296.6877122645	2.3	116	8686865
299.1777108287	0.1	113	8686898
299.2377185498	2.2	116	8686899
301.6247102295	0.1	113	8686924
301.6847179507	2.4	116	8686929
304.277713341	0.1	113	8686954
304.3377110039	2.2	116	8686955
