onset	duration	trial_type	eye_onset
0.6906532637	0.1	113	7898447
0.7506509266	2.3	116	7898450
1.8956557802	0	117	7898471
3.2406494907	0.1	113	7898505
3.3006572119	2.4	116	7898506
3.7466515741	0	117	7898515
5.8936526022	0.1	113	7898553
5.9536502651	2.3	116	7898556
6.3166537277	0	117	7898561
8.4436488292	0.1	113	7898595
8.5036565504	2.3	116	7898596
8.8466540865	0	117	7898601
10.9936551145	0.1	113	7898639
11.0546485475	2.4	116	7898644
11.3566485188	0	117	7898653
13.6466481677	0.1	113	7898707
13.7066558889	2.2	116	7898710
14.0476518265	0	117	7898721
16.0936475686	0.1	113	7898755
16.1536552898	2.4	116	7898756
16.4776527277	0	117	7898761
18.7476565084	0.1	113	7898805
18.8076541713	2.3	116	7898806
19.1286542407	0	117	7898815
21.2976527355	0.1	113	7898847
21.3576503984	2.3	116	7898848
21.6786504678	0	117	7898849
23.8476489625	0.1	113	7898889
23.9076566837	2.4	116	7898890
24.3096561126	0	117	7898907
26.500652074	0.1	113	7898943
26.5606497369	2.4	116	7898948
26.8796482078	0	117	7898953
29.1536551855	0.1	113	7899001
29.2136528484	2.2	116	7899002
29.6096575401	0	117	7899013
31.6006545863	0.1	115	7899049
31.6606522492	2.2	116	7899050
31.9296509913	0	117	7899051
34.0476539872	0.1	113	7899095
34.1076516501	2.3	116	7899096
34.6606560937	0	117	7899112
36.5986560426	0.1	115	7899145
36.6586537055	2.3	116	7899148
37.2116480908	0	117	7899163
39.1486522696	0.1	113	7899207
39.2086499325	2.3	116	7899208
39.7216525815	0	117	7899223
41.6986484966	0.1	114	7899261
41.7586562178	2.4	116	7899264
42.1126474581	0	117	7899271
44.3516516081	0.1	114	7899325
44.411649271	2.4	116	7899326
44.7736569635	0	117	7899335
47.0046547196	0.1	113	7899379
47.0646523825	2.4	116	7899382
47.4736523769	0	117	7899389
49.6576477728	0.1	113	7899427
49.717655494	2.2	116	7899428
50.0546482346	0	117	7899431
52.105653002	0.1	114	7899463
52.1656506649	2.4	116	7899468
52.7056497476	0	117	7899481
54.7586561135	0.1	113	7899513
54.8186537764	2.4	116	7899518
55.2556560329	0	117	7899535
