onset	duration	trial_type	eye_onset
0.6828337306	0.1	132	12065422
0.7428313935	2.4	135	12065423
1.3698346311	0	136	12065432
3.3358368421	0.1	132	12065452
3.395834505	2.2	135	12065453
3.6098345512	0	136	12065456
5.7828362429	0.1	132	12065488
5.8428339058	2.4	135	12065489
6.1608366066	0	136	12065497
8.4358393544	0.1	132	12065518
8.4958370173	2.3	135	12065519
8.7008348995	0	136	12065520
10.9858355814	0.1	132	12065546
11.0458332443	2.4	135	12065549
11.3018366838	0	136	12065553
16.6528336102	0.1	132	12065597
16.7128312731	2.3	135	12065598
16.9918380076	0	136	12065601
19.2028398955	0.1	132	12065631
19.2628375584	2.3	135	12065632
19.6228335941	0	136	12065635
24.7668310398	0.1	132	12065706
24.826838761	2.4	135	12065709
25.4028364414	0	136	12065714
27.4198341513	0.1	132	12065746
27.4798318142	2.4	135	12065747
27.9338325703	0	136	12065752
30.0738330328	0.1	132	12065782
30.1338306957	2.4	135	12065783
30.5038347238	0	136	12065787
32.7268361443	0.1	132	12065812
32.7868338072	2.4	135	12065817
33.2138381296	0	136	12065822
35.3798392558	0.1	132	12065850
35.4398369187	2.3	135	12065851
35.8438379461	0	136	12065856
37.9298354828	0.1	132	12065880
37.9898331457	2.3	135	12065881
38.3148364121	0	136	12065882
40.4798317099	0.1	133	12065914
40.539839431	2.3	135	12065915
40.9158381963	0	136	12065916
43.0298379952	0.1	133	12065940
43.0898356581	2.4	135	12065941
43.4958382839	0	136	12065942
45.6838368767	0.1	134	12065980
45.7438345397	2.4	135	12065981
46.3068369174	0	136	12065984
48.3368399882	0.1	132	12066006
48.3968376511	2.4	135	12066007
49.0368361914	0	136	12066012
50.9898330414	0.1	134	12066048
51.0498307043	2.2	135	12066049
51.6468401396	0	136	12066050
53.4368324423	0.1	132	12066086
53.4968401635	2.2	135	12066087
54.0478329504	0	136	12066092
55.8838318431	0.1	132	12066106
55.9438395643	2.4	135	12066107
56.2978408629	0	136	12066112
58.5368349546	0.1	132	12066136
58.5968326175	2.4	135	12066137
58.8288369918	0	136	12066140
61.1908338362	0.1	132	12066174
61.2508314991	2.3	135	12066175
61.5198402995	0	136	12066178
63.7408401215	0.1	134	12066220
63.8008377844	2.3	135	12066221
64.2608332777	0	136	12066226
66.2908363485	0.1	133	12066254
66.3508340114	2.4	135	12066255
