onset	duration	trial_type	eye_onset
0.5071135218	0.1	106	5259079
0.5091151203	2.2	109	5259080
2.8931094314	0.1	106	5259108
2.9531070943	2.2	109	5259109
5.3401088322	0.1	106	5259139
5.4001064951	2.2	109	5259140
7.7871082331	0.1	106	5259154
7.847105896	2.4	109	5259157
10.4401113446	0.1	106	5259191
10.5001090075	2.2	109	5259192
12.8871107454	0.1	106	5259230
12.9471084083	2.2	109	5259231
15.3351059164	0.1	108	5259265
15.3951136376	2.3	109	5259270
17.8851122017	0.1	108	5259302
17.9451098646	2.3	109	5259303
20.4351084287	0.1	107	5259349
20.4951060916	2.3	109	5259350
22.985114714	0.1	106	5259384
23.0451123769	2.3	109	5259385
25.5351109411	0.1	106	5259423
25.595108604	2.4	109	5259424
28.1891098226	0.1	106	5259454
28.2491074855	2.3	109	5259455
30.7391060497	0.1	106	5259487
30.7991137708	2.4	109	5259490
33.3921091611	0.1	106	5259546
33.452106824	2.2	109	5259547
35.839108562	0.1	106	5259597
35.8991062249	2.3	109	5259602
38.3891148473	0.1	106	5259636
38.4491125102	2.4	109	5259637
41.0421079005	0.1	107	5259687
41.1021055634	2.3	109	5259688
43.5931099559	0.1	106	5259746
43.6531076188	2.3	109	5259747
46.1431061829	0.1	106	5259793
46.2031139041	2.3	109	5259794
48.6931124682	0.1	106	5259834
48.7531101311	2.4	109	5259835
51.3461055214	0.1	106	5259881
51.4061132426	2.4	109	5259882
53.9991086329	0.1	106	5259916
54.0591062958	2.4	109	5259917
56.6531075145	0.1	106	5259949
56.7131152357	2.4	109	5259952
59.306110626	0.1	108	5259982
59.3661082889	2.3	109	5259983
61.856106853	0.1	106	5260019
61.9161145742	2.2	109	5260020
64.3031062539	0.1	106	5260062
64.363113975	2.4	109	5260063
66.9561093653	0.1	107	5260109
67.0161070282	2.3	109	5260114
69.5071114208	0.1	108	5260172
69.5671090837	2.4	109	5260173
72.1601145322	0.1	107	5260207
72.2201121951	2.2	109	5260212
74.6071139331	0.1	106	5260262
74.667111596	2.2	109	5260263
77.0541133339	0.1	106	5260307
77.1141109968	2.3	109	5260310
79.604109561	0.1	106	5260358
79.6641072239	2.4	109	5260359
82.2571126724	0.1	107	5260413
82.3171103354	2.3	109	5260414
84.8081147279	0.1	106	5260472
84.8681123908	2.2	109	5260473
87.2551141287	0.1	106	5260515
87.3151117916	2.4	109	5260520
89.9081071819	0.1	106	5260578
89.9681149031	2.2	109	5260579
92.3551065828	0.1	108	5260617
92.4151143039	2.3	109	5260618
94.9051128681	0.1	108	5260670
94.965110531	2.2	109	5260671
97.3521122689	0.1	106	5260705
97.4121099318	2.4	109	5260706
100.0061111505	0.1	106	5260780
100.0661088134	2.3	109	5260783
102.5561073775	0.1	106	5260827
102.6161150987	2.2	109	5260832
105.0031067784	0.1	107	5260894
105.0631144996	2.3	109	5260895
107.5531130637	0.1	107	5260951
107.6131107266	2.4	109	5260952
110.2061061169	0.1	107	5261006
110.2661138381	2.4	109	5261007
112.8591092284	0.1	106	5261057
112.9191068913	2.2	109	5261058
115.3071144576	0.1	106	5261108
115.3671121205	2.2	109	5261109
117.7541138585	0.1	106	5261127
117.8141115214	2.4	109	5261128
120.4071069117	0.1	106	5261186
120.4671146328	2.2	109	5261191
122.8541063125	0.1	106	5261231
122.9141140337	2.3	109	5261234
125.4041125978	0.1	108	5261266
125.4641102607	2.3	109	5261267
127.9541088248	0.1	106	5261321
128.0141064878	2.3	109	5261322
130.5051108803	0.1	106	5261344
130.5651085432	2.4	109	5261345
133.1581139917	0.1	108	5261387
133.2181116546	2.3	109	5261388
135.7081102188	0.1	106	5261422
135.7681078817	2.4	109	5261423
138.3611133302	0.1	106	5261467
138.4211109931	2.3	109	5261470
140.9111095573	0.1	108	5261514
140.9711072202	2.3	109	5261519
143.4621116127	0.1	106	5261565
143.5221092756	2.4	109	5261566
146.1151147242	0.1	107	5261616
146.1751123871	2.4	109	5261617
148.7681077774	0.1	106	5261683
148.8281154985	2.2	109	5261684
151.2151071782	0.1	108	5261724
151.2751148994	2.3	109	5261729
153.7651134635	0.1	106	5261779
153.8251111264	2.2	109	5261784
156.2121128644	0.1	106	5261810
156.2721105273	2.3	109	5261815
158.7631149198	0.1	106	5261841
158.8231125827	2.3	109	5261842
161.3131111468	0.1	106	5261896
161.3731088097	2.3	109	5261899
163.8631073738	0.1	106	5261947
163.923115095	2.3	109	5261948
166.4131136591	0.1	107	5261998
166.473111322	2.4	109	5261999
169.0661067123	0.1	106	5262061
169.1261144335	2.4	109	5262062
171.7201055939	0.1	108	5262114
171.7801133151	2.4	109	5262115
174.3731087054	0.1	107	5262141
174.4331063683	2.2	109	5262146
176.8201081063	0.1	106	5262193
176.8801057692	2.4	109	5262197
179.4731112177	0.1	107	5262267
179.5331088806	2.4	109	5262268
182.1261143292	0.1	106	5262318
182.1861119921	2.2	109	5262319
184.5731137301	0.1	106	5262355
184.633111393	2.2	109	5262356
187.021108901	0.1	106	5262414
187.0811065639	2.2	109	5262415
189.4681083019	0.1	108	5262477
189.5281059648	2.4	109	5262478
192.1211114134	0.1	106	5262524
192.1811090763	2.3	109	5262525
194.6711076404	0.1	106	5262547
194.7311153616	2.4	109	5262552
197.3241107519	0.1	106	5262582
197.3841084148	2.3	109	5262583
199.8751128073	0.1	106	5262641
199.9351104702	2.3	109	5262646
202.4251090343	0.1	108	5262704
202.4851066972	2.3	109	5262709
204.9751153196	0.1	106	5262765
205.0351129825	2.2	109	5262770
207.4221147205	0.1	108	5262804
207.4821123834	2.3	109	5262805
209.9721109475	0.1	106	5262863
210.0321086104	2.3	109	5262868
212.5221071745	0.1	106	5262932
212.5821148957	2.3	109	5262935
215.0731092299	0.1	106	5262979
215.1331068928	2.2	109	5262980
217.5201086308	0.1	106	5263034
217.5801062937	2.4	109	5263035
220.1731117423	0.1	106	5263101
220.2331094052	2.4	109	5263102
222.8261148537	0.1	107	5263148
222.8861125166	2.4	109	5263149
225.4791079069	0.1	106	5263201
225.5391055698	2.2	109	5263202
227.9261073078	0.1	107	5263240
227.986115029	2.2	109	5263241
230.374112537	0.1	106	5263271
230.4341101999	2.2	109	5263272
232.8211119379	0.1	108	5263330
232.8811096008	2.2	109	5263331
235.2681113387	0.1	106	5263397
235.3281090016	2.3	109	5263398
237.8181075658	0.1	107	5263450
237.8781152869	2.4	109	5263451
240.4711106772	0.1	106	5263513
240.5311083401	2.4	109	5263518
243.1241137887	0.1	106	5263576
243.1841114516	2.3	109	5263579
245.6751057858	0.1	106	5263617
245.735113507	2.3	109	5263618
248.2251120712	0.1	106	5263658
248.2851097341	2.2	109	5263661
250.672111472	0.1	108	5263701
250.7321091349	2.3	109	5263706
253.222107699	0.1	107	5263756
253.2821154202	2.2	109	5263757
255.6691070999	0.1	106	5263791
255.7291148211	2.4	109	5263792
258.3221102114	0.1	106	5263858
258.3821078743	2.2	109	5263859
260.7701154406	0.1	106	5263907
260.8301131035	2.4	109	5263908
263.4231084938	0.1	106	5263954
263.4831061567	2.2	109	5263955
265.8701078947	0.1	106	5263997
265.9301156158	2.4	109	5263998
268.5231110061	0.1	106	5264024
268.583108669	2.4	109	5264025
271.1761141176	0.1	107	5264091
271.2361117805	2.3	109	5264095
273.7271061147	0.1	107	5264144
273.7871138359	2.4	109	5264149
276.3801092262	0.1	106	5264207
276.4401068891	2.4	109	5264208
279.0331123377	0.1	108	5264258
279.0931100006	2.4	109	5264261
281.6861154492	0.1	108	5264323
281.7461131121	2.2	109	5264328
284.13311485	0.1	106	5264370
284.1931125129	2.2	109	5264371
286.5801142509	0.1	106	5264429
286.6401119138	2.2	109	5264430
289.0281094218	0.1	106	5264486
289.0881070848	2.2	109	5264487
291.4751088227	0.1	106	5264509
291.5351064856	2.2	109	5264510
293.9221082236	0.1	106	5264548
293.9821058865	2.2	109	5264549
296.3691076244	0.1	106	5264587
296.4291153456	2.2	109	5264588
298.8161070253	0.1	106	5264628
298.8761147465	2.2	109	5264633
301.2631064261	0.1	106	5264681
301.3231141473	2.3	109	5264684
303.8131127114	0.1	106	5264720
303.8731103743	2.4	109	5264721
